time,tavg,tmin,tmax,prcp,humid
15-09-1991,28.2,24.2,32,4.1,79
16-09-1991,29.4,24.5,34.8,1,72
17-09-1991,30.7,25.9,35.4,0,64
18-09-1991,30.3,25.2,35.5,0,57
19-09-1991,29.7,24.7,35.3,0,58
20-09-1991,28.9,23.9,35.3,0,60
21-09-1991,29.6,24.6,35.1,0,63
22-09-1991,29.4,24.2,35.3,0,65
23-09-1991,29.9,24.5,34.5,0,64
24-09-1991,29.5,23.4,35.1,0,62
25-09-1991,28.7,24.3,36.4,0,66
26-09-1991,28.5,24.3,36.4,0,61
27-09-1991,29.7,23.7,35.3,0,55
28-09-1991,30.2,24.6,35.3,0,52
29-09-1991,27.8,22.5,35.3,0,53
30-09-1991,27.4,21.3,34.1,0,52
01-10-1991,25.6,21.1,33.3,0,43
02-10-1991,24.7,17.4,32.4,0,36
03-10-1991,25.9,17.4,32.5,0,41
04-10-1991,25.9,17,33.4,0,50
05-10-1991,26.3,17,34.4,0,41
06-10-1991,24.1,18.5,34.3,0,57
07-10-1991,27,17,34,0,55
08-10-1991,26.3,18.6,34.7,0,57
09-10-1991,25.5,19.2,34.3,0,61
10-10-1991,25.1,19,34.6,0,53
11-10-1991,26.9,19.8,35,0,53
12-10-1991,25.5,18.2,34.8,0,49
13-10-1991,24.9,17.5,34.2,0,58
14-10-1991,25.3,17.1,34.3,0,65
15-10-1991,25.6,20.9,34.1,0,52
16-10-1991,24.9,20.9,32.8,0,44
17-10-1991,23.4,17.9,31.1,0,59
18-10-1991,23.2,17.2,31,0,59
19-10-1991,22.8,15.6,31.3,0,56
20-10-1991,23.3,17,32.5,0,58
21-10-1991,23.8,15.7,33.5,0,62
22-10-1991,24.2,17,33.5,0,59
23-10-1991,24.1,16.9,33.3,0,61
24-10-1991,23.3,16.7,32.2,0,55
25-10-1991,23.3,15.9,32,0,56
26-10-1991,23.8,16,32,0,57
27-10-1991,24.1,16.9,32,0,62
28-10-1991,24.8,18.6,32.2,0,62
29-10-1991,22.5,18,32.2,0,69
30-10-1991,23.1,16.4,32.2,0,68
31-10-1991,22.3,16.4,30.3,0,59
01-11-1991,21.6,14.6,30.2,0,55
02-11-1991,21.6,14.7,30,0,55
03-11-1991,19.8,13.3,30.4,0,62
04-11-1991,21.3,13.5,31.1,0,61
05-11-1991,22.1,13,31,0,49
06-11-1991,21,13,32,0,62
07-11-1991,19.9,13.5,30.6,0,66
08-11-1991,19.3,13.5,24,0,67
09-11-1991,21.3,12.7,28.7,0,61
10-11-1991,19.3,15.9,24.6,8.1,70
11-11-1991,17.1,16,24.6,2.5,87
12-11-1991,17.8,16,23.2,0,82
13-11-1991,17.9,16,25.4,0,81
14-11-1991,19.9,13.5,26.2,0,60
15-11-1991,17.9,13.5,26.2,0,63
16-11-1991,17.9,11.4,26.6,0,66
17-11-1991,17.6,10.6,26.5,0,70
18-11-1991,18.2,11.4,26,0,61
19-11-1991,17.7,11.5,25.1,0,56
20-11-1991,17.7,11.5,26.1,0,57
21-11-1991,17.4,11.7,26.4,0,59
22-11-1991,18.1,9.8,27.8,0,65
23-11-1991,17.9,9.8,27.1,0,65
24-11-1991,17.6,10.5,25.8,0,65
25-11-1991,18.3,12.5,25.3,0,66
26-11-1991,18,12.5,25.1,0,67
27-11-1991,18.1,11.6,27.2,0,63
28-11-1991,17.3,11.6,26.4,0,63
29-11-1991,17.4,9.2,27.7,0,62
30-11-1991,17.1,10.9,25.7,0,53
01-12-1991,14,8.8,22.2,0,64
02-12-1991,14.7,8.5,24.1,0,58
03-12-1991,14.1,8.5,24.1,0,60
04-12-1991,14.8,6.6,24.7,0,61
05-12-1991,16.3,7.8,24.8,0,55
06-12-1991,16.5,10.5,25.7,0,55
07-12-1991,15.9,9.1,24.2,0,73
08-12-1991,16.2,9.8,25.5,0,77
09-12-1991,16.7,9.2,25.7,0,76
10-12-1991,16,9.3,26,0,75
11-12-1991,15.9,9.2,25,0,79
12-12-1991,14.9,9.2,25.4,0,78
13-12-1991,17.1,9.8,24.5,0,74
14-12-1991,15.8,10.6,25.3,0,74
15-12-1991,14.7,10.2,25.3,0,83
16-12-1991,17.3,11,24.6,0,68
17-12-1991,17.3,11,24.6,0,76
18-12-1991,15,9.9,23.9,0,85
19-12-1991,15.3,9.1,24.5,0,79
20-12-1991,15.3,9.1,24.5,0,82
21-12-1991,16.1,9.1,19.5,0,84
22-12-1991,15.7,13.8,18.7,13.2,89
23-12-1991,16.7,13.8,20.6,0,79
24-12-1991,13.9,13.8,15.6,0,88
25-12-1991,11.6,13.8,15.6,0,90
26-12-1991,11.2,13.8,15.6,0,89
27-12-1991,10.8,13.8,15.6,0,86
28-12-1991,12.8,13.8,20.1,0,77
29-12-1991,9.6,6,18.3,0,79
30-12-1991,11.4,5.4,17.7,0,73
31-12-1991,11.6,5.2,17.9,0,66
01-01-1992,10.1,5,18,0,68
02-01-1992,10.7,4.4,18.6,0,57
03-01-1992,10.7,4.4,18.6,0,72
04-01-1992,11.8,7.7,18.6,0,60
05-01-1992,15.8,8.5,21.6,0,48
06-01-1992,17.1,8.5,22.6,0,44
07-01-1992,16.3,11,21.3,0,76
08-01-1992,15.4,10,21.8,0,69
09-01-1992,12,7.4,19.4,0,80
10-01-1992,13.9,9.3,19.4,0,81
11-01-1992,12.4,8.8,17.4,0,73
12-01-1992,10.7,6.7,17.4,0,72
13-01-1992,11.6,6.4,19.2,0,58
14-01-1992,12.5,3.4,20.5,0,69
15-01-1992,12.4,3.4,20.5,0,65
16-01-1992,12.3,5.4,20.1,0,72
17-01-1992,12.7,6.8,21.3,0,63
18-01-1992,13.1,6.8,20.5,0,57
19-01-1992,11.7,6.8,20.5,0,74
20-01-1992,13.1,6.5,23,0,65
21-01-1992,13.1,6.5,23,0,70
22-01-1992,14.2,6.5,23,0,67
23-01-1992,16,6.5,23,0,70
24-01-1992,17.7,6.5,25.5,0,55
25-01-1992,19.3,11.7,26.7,0,57
26-01-1992,19.8,13.2,26.9,0,60
27-01-1992,19.8,13.2,26.9,0,75
28-01-1992,19.7,13.2,22.2,0,71
29-01-1992,17.6,15.2,21,1.3,82
30-01-1992,15.2,15.2,16,6.1,94
31-01-1992,16.2,15.2,20.4,0,84
01-02-1992,16.2,15.2,20.4,0,87
02-02-1992,14.8,8.5,21.3,0,66
03-02-1992,14.8,8.5,21.3,0,88
04-02-1992,12.6,7.9,21.3,0,81
05-02-1992,16.7,7.9,22.2,0,64
06-02-1992,14.4,10,16.4,0,84
07-02-1992,14.7,10,18.6,0,90
08-02-1992,12.6,10,17.3,0,83
09-02-1992,11.3,7.3,17.3,0,79
10-02-1992,12.9,7.6,17.3,0,65
11-02-1992,14.7,7.3,21.2,0,61
12-02-1992,17,8.8,23.5,0,57
13-02-1992,18.2,8.8,23.5,0,63
14-02-1992,16.1,8.8,19.9,0,64
15-02-1992,13.2,7.9,21.3,0,62
16-02-1992,14.3,7.6,22,0,62
17-02-1992,16.3,7.6,22.6,0,54
18-02-1992,12.3,7.3,22,0,64
19-02-1992,16.8,7.3,23.7,0,61
20-02-1992,17.8,7.3,23.4,0,50
21-02-1992,16.3,7.3,22.5,0,57
22-02-1992,14.7,7.8,22,0,61
23-02-1992,16,8.9,22.8,0,57
24-02-1992,16,8.9,22.8,0,53
25-02-1992,15.8,9.7,22.8,0,58
26-02-1992,19.6,9.6,22.8,0,49
27-02-1992,18.7,13,28.2,0,61
28-02-1992,22.4,12.8,29,0,56
29-02-1992,21.6,12.8,29,0,61
01-03-1992,21.7,12.8,29.2,0,45
02-03-1992,21.1,15.1,29.2,0,32
03-03-1992,20.1,15.1,27,0,36
04-03-1992,19.4,11.5,29.3,0,46
05-03-1992,22.3,11.5,28.6,0,49
06-03-1992,22.5,14.8,28.2,0,38
07-03-1992,21.8,14,26.8,0,34
08-03-1992,22.8,14,27.5,0,36
09-03-1992,22.8,14,27.5,0,50
10-03-1992,22.8,14,27.5,0,36
11-03-1992,25.9,14.1,27.5,0,39
12-03-1992,25.9,14.1,27.5,0,40
13-03-1992,25.9,14.1,27.5,0,43
14-03-1992,21.7,14.1,27.5,0,46
15-03-1992,20.5,14.1,24.5,0,27
16-03-1992,21.1,14.1,27.5,0,36
17-03-1992,23.4,14.1,30.5,0,38
18-03-1992,24.6,13.3,31.5,0,27
19-03-1992,25.1,13.3,32.5,0,48
20-03-1992,24.6,13.3,29.3,0,41
21-03-1992,21.1,15.3,28,0,61
22-03-1992,22.3,16.6,27.7,0,63
23-03-1992,23.8,16.6,28.1,0,53
24-03-1992,22.3,16.6,28.1,0,57
25-03-1992,21.9,16.6,24.2,0,60
26-03-1992,24.5,15.7,30.5,164.1,54
27-03-1992,25.7,19.4,30,0,48
28-03-1992,25.7,19.4,30,0,32
29-03-1992,25,18.9,30.4,0,37
30-03-1992,23,19.5,30.4,0,43
31-03-1992,23.3,18.4,29.7,0,36
01-04-1992,23.9,15.7,29.9,0,35
02-04-1992,23.9,15.7,29.9,0,40
03-04-1992,23.9,15.7,29.9,0,45
04-04-1992,26.9,17.2,34.7,0,36
05-04-1992,27.9,17.2,34.4,0,33
06-04-1992,26.9,20.5,33.2,0,42
07-04-1992,25.8,20.5,30.5,0,41
08-04-1992,26.2,20.5,33.1,0,38
09-04-1992,27.7,20.6,34.9,0,38
10-04-1992,25.9,20.6,31.8,0,37
11-04-1992,27.9,19.5,34.1,0,32
12-04-1992,28.9,19.1,35.4,0,26
13-04-1992,26.8,19.6,34.4,0,32
14-04-1992,28.3,22.3,35.3,0,30
15-04-1992,29.9,19.5,34.6,0,31
16-04-1992,28.4,20.4,35.1,0,30
17-04-1992,31.6,19.8,37.3,0,25
18-04-1992,31.7,19.8,38.5,0,26
19-04-1992,29.3,19.8,39.8,0,36
20-04-1992,31.3,19.8,39.8,0,33
21-04-1992,31.3,19.8,39.8,0,28
22-04-1992,29.8,19.8,39.8,0,25
23-04-1992,29.8,19.8,39.8,0,23
24-04-1992,30.4,19.8,35.6,0,25
25-04-1992,30.4,19.8,35.6,0,45
26-04-1992,28.8,21.7,35.6,0,32
27-04-1992,27.2,22.1,35.6,0,43
28-04-1992,34.9,22.1,40.6,0,32
29-04-1992,33.1,22.1,38.9,0,39
30-04-1992,33.1,22.1,38.9,0,40
01-05-1992,30.6,22.1,35.8,0,44
02-05-1992,30.6,22.1,35.8,0,53
03-05-1992,27.7,22.1,35.8,0,39
04-05-1992,29.8,22.1,34.6,0,41
05-05-1992,27.7,22.4,34.2,0,53
06-05-1992,28.9,22.4,36.2,0,37
07-05-1992,28.9,22.4,36.2,0,21
08-05-1992,31.8,22.4,36.2,0,26
09-05-1992,31.8,22.4,36.2,0,34
10-05-1992,35.7,22.4,41,0,25
11-05-1992,31.8,24.5,40.8,0,30
12-05-1992,33.1,24.8,43,0,39
13-05-1992,33.1,24.8,43,0,35
14-05-1992,33.5,24.8,43,0,32
15-05-1992,34.4,28.4,43,0,29
16-05-1992,35.1,27.6,43,0,28
17-05-1992,35.1,27.6,43,0,20
18-05-1992,33.2,27.6,39.4,0,22
19-05-1992,33.2,27.6,39.4,0,32
20-05-1992,27.6,27.6,39.4,0,37
21-05-1992,31.8,27.6,40,0,32
22-05-1992,31.4,23.8,39.9,0,32
23-05-1992,31.2,25.8,39.9,0,41
24-05-1992,34.3,25.8,39.7,0,36
25-05-1992,30.4,24.1,37,0,42
26-05-1992,31.1,24.1,35.4,0,44
27-05-1992,31.1,24.1,35.4,0,53
28-05-1992,35.2,27.6,39.6,0,34
29-05-1992,32.9,27.6,38.5,0,26
30-05-1992,32.9,27.6,38.5,0,33
31-05-1992,30.4,23,36.9,0,30
01-06-1992,30.7,23.4,39.3,0,31
02-06-1992,31.1,22.3,39.3,0,32
03-06-1992,31.1,22.3,39.3,0,19
04-06-1992,35.7,28,43.1,0,23
05-06-1992,38.1,28,42.9,0,23
06-06-1992,33.9,28.1,44.5,0,37
07-06-1992,37.3,27,45.1,0,27
08-06-1992,35.1,30.8,41.3,0,27
09-06-1992,34.6,30.8,39.1,0,40
10-06-1992,34.6,30.8,39.1,0,39
11-06-1992,32,26,39,0,46
12-06-1992,32,26,39,0,47
13-06-1992,36.3,26,41.9,0,28
14-06-1992,35.2,29.3,41.4,0,45
15-06-1992,37.4,29,42.5,0,38
16-06-1992,34.2,29.1,42.5,0,44
17-06-1992,35.8,29.1,42.5,0,47
18-06-1992,35.6,29.1,41.6,0,44
19-06-1992,35.6,29.1,39.7,0,46
20-06-1992,35.7,31.3,40.2,0,47
21-06-1992,34.6,31.3,38.9,0,53
22-06-1992,34.6,31.3,38.9,0,51
23-06-1992,33.5,31.3,38.1,0,52
24-06-1992,34.1,31.3,36.8,0,53
25-06-1992,33.8,31.3,38.4,0,54
26-06-1992,34.6,31.3,38,0,47
27-06-1992,34,31.3,37.7,0,50
28-06-1992,31.1,31.3,35.3,0,63
29-06-1992,27.3,31.3,35.9,0,71
30-06-1992,29.1,31.3,38.3,0,61
01-07-1992,30.3,25.9,35.5,0.3,57
02-07-1992,30.3,25.9,35.5,0.3,41
03-07-1992,30.9,27,36.5,0,56
04-07-1992,31.7,27,36.5,0,61
05-07-1992,33.5,24.7,38.1,2.8,54
06-07-1992,29.3,24.7,38.1,0,65
07-07-1992,32.6,24.7,35.4,0,56
08-07-1992,32.6,24.7,35.4,0,65
09-07-1992,30.6,24.7,35.4,0,57
10-07-1992,30.6,24.7,35.4,0,66
11-07-1992,30.6,24.7,35.4,0,74
12-07-1992,30.6,24.7,35.4,0,68
13-07-1992,30.6,24.7,35.4,0,53
14-07-1992,29.1,26,35.4,0,71
15-07-1992,29.1,26,35.4,0,68
16-07-1992,30.4,26,33.4,0,67
17-07-1992,30.4,26,33.4,0,61
18-07-1992,27.2,24.6,28.9,3.8,85
19-07-1992,29,24.6,32.5,0,78
20-07-1992,29,24.6,32.5,0,85
21-07-1992,27.2,24.6,32.5,0,86
22-07-1992,27.4,25.7,32.5,1.8,88
23-07-1992,30.1,26.1,34.5,11.2,73
24-07-1992,26.9,26.2,34.5,2.3,91
25-07-1992,28.6,26.2,31.8,20.1,82
26-07-1992,28.3,26,33.6,0,84
27-07-1992,28.3,26,33.6,0,89
28-07-1992,28.3,26,33.6,0,66
29-07-1992,28.3,26,33.6,0,70
30-07-1992,28.3,26,33.6,0,76
31-07-1992,30.7,26,33.6,0,69
01-08-1992,30.5,28.2,33.6,0,72
02-08-1992,29.2,28.1,30.3,0,77
03-08-1992,29.2,28.1,30.3,0,91
04-08-1992,29.2,28.1,30.3,0,69
05-08-1992,29.2,28.1,30.3,0,85
06-08-1992,27.9,28.1,35.4,0,83
07-08-1992,30.1,26.6,35.4,0,77
08-08-1992,27.3,25.4,35.4,0.5,86
09-08-1992,26.8,25.4,35.4,18.3,89
10-08-1992,26.8,25.4,35.4,18.3,87
11-08-1992,29.9,25.4,34,0,75
12-08-1992,31.1,27.4,34,0,74
13-08-1992,29.5,26.8,34,4.6,85
14-08-1992,30.9,26.8,34,3,77
15-08-1992,28.6,26.8,33.5,0,83
16-08-1992,28.4,26.7,33.5,0,83
17-08-1992,28.4,26.7,33.5,0,85
18-08-1992,27.5,25.9,29,4.8,87
19-08-1992,27.5,25.9,29,4.8,91
20-08-1992,29.6,25.9,29,4.8,77
21-08-1992,29.6,25.9,29,4.8,87
22-08-1992,28.7,26.7,32.9,3.3,87
23-08-1992,28.7,26.7,32.9,3.3,82
24-08-1992,28.7,26.7,32.9,3.3,68
25-08-1992,28.7,26.7,32.9,3.3,65
26-08-1992,29.5,26.7,34,0,68
27-08-1992,29.5,26.7,34,0,85
28-08-1992,29.3,26.7,34,0,78
29-08-1992,29.7,26.6,34.1,0,78
30-08-1992,32.2,27.2,35.6,0,67
31-08-1992,32.7,27.8,36.4,0,66
01-09-1992,30.6,27.8,34.9,0,71
02-09-1992,32.3,27.3,36.7,0,69
03-09-1992,29.4,27.3,34.1,4.8,79
04-09-1992,27.9,27.3,34.4,24.6,84
05-09-1992,29.3,27.3,34.4,0,78
06-09-1992,26.9,27.3,32.9,1,86
07-09-1992,29.4,27.3,33,0,79
08-09-1992,29.2,27.3,32.9,0,77
09-09-1992,27.9,27.3,32.5,6.1,81
10-09-1992,26.3,24.1,32.5,50.8,87
11-09-1992,28.4,24.6,32.2,1,79
12-09-1992,29,24.5,32.5,0,69
13-09-1992,29.3,25.7,33.5,0,67
14-09-1992,27.2,25.7,33.5,0,70
15-09-1992,27.2,23.6,33.1,0,71
16-09-1992,26.9,24.3,31.1,0,73
17-09-1992,26.2,22.3,32.4,0,70
18-09-1992,27.6,23.6,33,0,66
19-09-1992,28.1,23.4,33.9,0,65
20-09-1992,29,23.5,33.7,0,65
21-09-1992,28.6,23.3,34.7,0,57
22-09-1992,26.3,21.5,34.6,0,53
23-09-1992,26.5,21.5,34.6,0,55
24-09-1992,28,22.4,35.4,0,57
25-09-1992,28.5,22.1,35.1,0,60
26-09-1992,28.1,22.1,34.5,0,69
27-09-1992,27.7,21.8,35.5,0,58
28-09-1992,27.8,21.3,35.5,0,52
29-09-1992,28.1,21.7,36.7,0,45
30-09-1992,29.3,21.1,36.7,0,44
01-10-1992,28.6,19.8,36.6,0,50
02-10-1992,28.7,19.8,36.9,0,47
03-10-1992,28.5,21,36.9,0,53
04-10-1992,27.6,21,35.6,0,56
05-10-1992,27.9,21.4,34.1,0,50
06-10-1992,26.1,21.4,32.7,0,66
07-10-1992,26.7,21.1,32.6,0,59
08-10-1992,25.2,18.4,33.3,0,59
09-10-1992,25.4,18.1,33.6,0,61
10-10-1992,26.3,18.8,32.6,0,63
11-10-1992,23.5,18.8,27.9,0.5,73
12-10-1992,23.3,20.7,27.7,2.8,84
13-10-1992,23.8,20.2,27.7,0,78
14-10-1992,24.3,19.2,33.8,0,62
15-10-1992,24.5,18,34.7,0,53
16-10-1992,26.2,19.4,34.4,0,49
17-10-1992,25.7,18.5,33.4,0,52
18-10-1992,25.9,19.3,33.9,0,60
19-10-1992,26,19.8,34.4,0,62
20-10-1992,23.9,18.5,32.5,0,59
21-10-1992,22.6,16.2,32.1,0,58
22-10-1992,25.1,18.6,32.4,0,52
23-10-1992,24.6,18,31.9,0,51
24-10-1992,22.9,17.2,32.6,0,50
25-10-1992,23,17.6,32.8,0,65
26-10-1992,22.9,15.7,32.8,0,62
27-10-1992,22.9,15.5,31.5,0,56
28-10-1992,21.1,15.3,30.4,0,68
29-10-1992,22.7,14.9,30.5,0,62
30-10-1992,21.9,15.1,30.5,0,64
31-10-1992,22.9,14.5,30.9,0,65
01-11-1992,22.1,15.3,31.2,0,60
02-11-1992,21.5,14.2,31.4,0,67
03-11-1992,22.3,14.8,30.4,0,59
04-11-1992,22.5,15,30.4,0,56
05-11-1992,20,14.1,29.7,0,64
06-11-1992,21.8,14.3,29.8,0,55
07-11-1992,19.3,12.9,28.9,0,47
08-11-1992,19.1,10.6,28.3,0,49
09-11-1992,19,10.5,28.8,0,56
10-11-1992,19.2,10.5,28.9,0,56
11-11-1992,19.5,10.7,30.7,0,63
12-11-1992,21.1,11,29.8,0,68
13-11-1992,21.4,14.5,30,0,67
14-11-1992,22.4,15.2,30.6,0,68
15-11-1992,20.9,15.3,29.5,0,76
16-11-1992,20.2,14.4,29.8,0,73
17-11-1992,20.9,14.9,29.8,0,73
18-11-1992,21.2,14.5,28.6,0,74
19-11-1992,22.1,14.6,28.2,0,67
20-11-1992,20.9,17.5,26,9.1,80
21-11-1992,19.3,17.5,25.7,0,79
22-11-1992,15.8,17.5,20.3,0,86
23-11-1992,15.3,10.2,22.6,0,72
24-11-1992,16.7,10.3,23.9,0,66
25-11-1992,16.3,9.3,23.4,0,67
26-11-1992,13.4,8.5,25,0,79
27-11-1992,16,8.8,23.4,0,70
28-11-1992,16.3,9.3,24.6,0,76
29-11-1992,16.8,10.3,24.5,0,77
30-11-1992,16.4,10.7,24.3,0,77
01-12-1992,16.7,10.7,23.9,0,79
02-12-1992,15.7,10.7,23.9,0,86
03-12-1992,16.7,10.2,24.4,0,80
04-12-1992,17.2,11.6,23.8,0,80
05-12-1992,17.3,10.8,24.5,0,80
06-12-1992,16.7,10.8,24.4,0,61
07-12-1992,16.2,9,24.3,0,64
08-12-1992,15.3,10.8,24.4,0,66
09-12-1992,15.3,10.8,24.4,0,80
10-12-1992,15.3,10.8,24.4,0,57
11-12-1992,15.7,6.9,26.2,0,63
12-12-1992,16.8,9.1,25.6,0,69
13-12-1992,15.6,10.8,25.6,0,65
14-12-1992,13.6,7.5,22.3,0,61
15-12-1992,13.7,6.3,22.4,0,63
16-12-1992,13.7,7.3,22.6,0,67
17-12-1992,14.2,6.2,23.9,0,68
18-12-1992,13.1,6.6,25.4,0,73
19-12-1992,15.7,7.4,24.2,0,74
20-12-1992,15.7,8.5,24.6,0,67
21-12-1992,15.5,9.3,24.4,0,70
22-12-1992,16.3,9,24.4,0,60
23-12-1992,15.5,8.9,24.6,0,63
24-12-1992,15.4,7.5,25.2,0,68
25-12-1992,15.6,7.3,25.4,0,69
26-12-1992,15.8,8.6,26.4,0,71
27-12-1992,16.3,10.2,25.5,0,73
28-12-1992,15.5,9.8,23.1,0,62
29-12-1992,14.8,8.1,23.5,0,60
30-12-1992,16.2,8.5,25,0,67
31-12-1992,17.1,9.6,27.5,0,66
01-01-1993,17.5,10.9,27.4,0,73
02-01-1993,18.6,14.4,24.1,7.6,82
03-01-1993,18.7,14.5,25.3,7.6,80
04-01-1993,15.9,14.5,22.3,0,73
05-01-1993,15.2,10.5,19.3,0,63
06-01-1993,15.1,10.5,17,0,72
07-01-1993,13.1,9.2,15.8,0,88
08-01-1993,12.4,8,19,0,85
09-01-1993,14.6,8.5,19,0,84
10-01-1993,14.6,10.8,20.5,0,69
11-01-1993,11.7,8.1,15.5,0,70
12-01-1993,12,8.1,17.9,0,71
13-01-1993,10.6,6.4,17.9,0,65
14-01-1993,12.7,4.4,20.9,0,54
15-01-1993,16.6,4.4,23,0,49
16-01-1993,14.1,4.4,16.5,0,82
17-01-1993,12.1,7.8,18.2,6.9,70
18-01-1993,10.9,5.1,18,0,65
19-01-1993,11.4,4.9,17.9,0,67
20-01-1993,11.4,5.2,19.6,0,66
21-01-1993,9.8,4.9,19.6,0,67
22-01-1993,11.4,4.9,18.6,0,55
23-01-1993,11.6,4.5,19.7,0,52
24-01-1993,12.8,5.5,21.1,0,55
25-01-1993,14.1,5.9,23,0,52
26-01-1993,14.7,6.8,21.4,0,47
27-01-1993,14.2,8.1,23.2,0,45
28-01-1993,16.2,5.9,24.7,0,60
29-01-1993,17.2,5.9,24.1,0,69
30-01-1993,16.4,9.3,24.4,0,75
31-01-1993,16.6,9.5,23.7,0,68
01-02-1993,15.6,10,23.8,0,63
02-02-1993,14.9,7.8,23.3,0,62
03-02-1993,15.9,7.7,23.3,0,59
04-02-1993,16.4,9.5,24.9,0,63
05-02-1993,17.3,9.9,26,0,64
06-02-1993,17.6,10.6,26.7,0,65
07-02-1993,18.8,11.8,27.1,0,60
08-02-1993,18.8,12.2,28,0,62
09-02-1993,17.3,12,28.3,0,84
10-02-1993,19.9,12.6,28.1,0,77
11-02-1993,20.9,13.8,28.1,0,75
12-02-1993,21.7,13.5,29.9,0,72
13-02-1993,22.8,14.8,31,0,56
14-02-1993,23.3,16.5,31,0,42
15-02-1993,23.7,15.4,31.5,0,51
16-02-1993,24.2,14.6,33.9,0,52
17-02-1993,22.9,14.6,30.2,0,46
18-02-1993,20.2,14.1,28.1,0,42
19-02-1993,16.2,10.7,24,0,39
20-02-1993,14.7,8.6,22.4,0,41
21-02-1993,15.1,7.5,22.2,0,36
22-02-1993,16.7,6.5,23.1,0,40
23-02-1993,17.1,13.9,24.5,0,46
24-02-1993,17.2,14.1,20.9,0,63
25-02-1993,17.3,14.1,20.4,0,80
26-02-1993,16.6,15.1,18.9,1.5,89
27-02-1993,16,13.6,19.9,1.3,87
28-02-1993,16.5,11.8,22.9,0,79
01-03-1993,17.1,10.1,24,0,68
02-03-1993,18.1,10.9,25.4,0,67
03-03-1993,18.4,10.9,25.5,0,64
04-03-1993,18.8,11.6,25.4,0,59
05-03-1993,19,11.7,26.3,0,48
06-03-1993,20.9,11.8,27.7,0,52
07-03-1993,20.7,13.3,27.6,0,51
08-03-1993,21.3,14,28.9,0,56
09-03-1993,23.2,14,30.2,0,58
10-03-1993,23.4,14.7,30.4,0,59
11-03-1993,23.9,18.6,31.2,0,51
12-03-1993,22.8,18.3,29.1,4.3,59
13-03-1993,23.3,17.1,31.3,0.5,64
14-03-1993,19.8,17.1,25,0,68
15-03-1993,20.7,14,27.8,1.5,61
16-03-1993,20.6,13.8,26.9,0,47
17-03-1993,21.4,13.7,28,0,42
18-03-1993,20.4,14.5,27.3,0,45
19-03-1993,20.8,13,27.4,0,44
20-03-1993,18.9,10.7,25.9,0,46
21-03-1993,23.1,10.7,28.6,0,45
22-03-1993,21.5,18.1,24.9,0,51
23-03-1993,22.8,17.3,28.4,0,60
24-03-1993,22.6,18.3,27.4,1.5,64
25-03-1993,19.6,18.3,27.5,0,70
26-03-1993,19.6,12.3,25.5,0,54
27-03-1993,19.7,11.2,26.3,0,38
28-03-1993,19.6,10.9,26.4,0,42
29-03-1993,20.2,11,28.6,0,40
30-03-1993,22.9,13.5,30.2,0,35
31-03-1993,23.4,16.5,30,0,38
01-04-1993,21.7,13.5,29.9,0,41
02-04-1993,20.8,12.5,31.2,0,44
03-04-1993,23.5,14.1,31.5,0,38
04-04-1993,24.3,14.1,32.5,0,31
05-04-1993,24.5,15.5,32.9,0,31
06-04-1993,25.3,18,33.7,0,33
07-04-1993,27.6,18.7,33.6,0,30
08-04-1993,27.5,19.8,33.9,0,29
09-04-1993,27.3,19.6,35,0,39
10-04-1993,29,19.2,35.7,0,37
11-04-1993,26,19.2,33.4,0,45
12-04-1993,26.4,21.6,32.4,1,47
13-04-1993,26.3,19.6,34,0,50
14-04-1993,24.7,20.7,33.2,5.1,61
15-04-1993,27.3,18.1,34.7,1,49
16-04-1993,27.3,20,34.2,0,37
17-04-1993,27.8,21.2,34.6,0,31
18-04-1993,28.4,20.1,36,0,31
19-04-1993,27.9,19.1,37.4,0,33
20-04-1993,29.4,18.8,38.2,0,30
21-04-1993,26.9,20.1,39.4,0,35
22-04-1993,31.4,21.4,40.7,0,31
23-04-1993,33.7,24.6,40.9,0,28
24-04-1993,32.4,23.3,40.7,0,28
25-04-1993,32.5,23.2,41.5,0,30
26-04-1993,33.6,25.1,42,0,31
27-04-1993,33.6,24.7,42.2,0,31
28-04-1993,34.6,26.1,42.7,0,31
29-04-1993,34.6,26.1,42.7,0,24
30-04-1993,34.3,27.3,41.9,0,38
01-05-1993,35.5,27.5,43.2,0,30
02-05-1993,35.8,27.9,44,0,31
03-05-1993,34.1,28.5,41.9,0,39
04-05-1993,35.3,27.8,43.7,0,24
05-05-1993,35.9,28.5,43.3,0,18
06-05-1993,37,28.2,43.9,0,16
07-05-1993,35.3,28.2,43.6,0,18
08-05-1993,35.7,26.4,42.4,0,29
09-05-1993,31.3,26.4,37.1,0,38
10-05-1993,31.2,23.1,35.5,0,37
11-05-1993,33.1,25.3,41.4,0,26
12-05-1993,31.6,25.7,41.4,0,27
13-05-1993,32.3,22,40.5,0,28
14-05-1993,32.8,22.8,41.4,0,25
15-05-1993,35.8,24.1,43.1,0,28
16-05-1993,35.3,26.6,42,0,20
17-05-1993,29.1,26.6,35.4,0,42
18-05-1993,28.6,20.3,35.4,11.7,59
19-05-1993,33.1,25.7,35.4,0,46
20-05-1993,32.2,25.6,38.6,2,48
21-05-1993,33,27.1,40.2,0,38
22-05-1993,35.2,26.8,41.8,0,33
23-05-1993,36.4,28.2,43.4,0,31
24-05-1993,36.3,29.1,44.5,0,33
25-05-1993,36.3,28.5,42.4,0,35
